product_id,name,category,style,color,occasion,material,price,description
P1705,Kurta Set,ethnic,formal,red,office,silk,2800,red formal Kurta Set for office. Made from silk. Suitable for formal looks and office occasions.
P1706,Maxi Dress,dresses,elegant,pink,travel,cotton,8500,pink elegant Maxi Dress for travel. Made from cotton. Suitable for elegant looks and travel occasions.
P1707,Anarkali,ethnic,minimal,white,college,satin,2600,white minimal Anarkali for college. Made from satin. Suitable for minimal looks and college occasions.
P1708,Knit Top,tops,traditional,green,party,polyester,6100,green traditional Knit Top for party. Made from polyester. Suitable for traditional looks and party occasions.
P1709,Blouse,tops,traditional,pink,travel,cotton,4100,pink traditional Blouse for travel. Made from cotton. Suitable for traditional looks and travel occasions.
P1710,Palazzo Pants,bottoms,minimal,white,college,knit,2600,white minimal Palazzo Pants for college. Made from knit. Suitable for minimal looks and college occasions.
P1711,Tote Bag,accessories,minimal,beige,festive,silk,9900,beige minimal Tote Bag for festive. Made from silk. Suitable for minimal looks and festive occasions.
P1712,Wide Leg Trousers,bottoms,elegant,lavender,festive,polyester,4200,lavender elegant Wide Leg Trousers for festive. Made from polyester. Suitable for elegant looks and festive occasions.
P1713,Satin Top,tops,minimal,beige,party,knit,5600,beige minimal Satin Top for party. Made from knit. Suitable for minimal looks and party occasions.
P1714,Saree,ethnic,trendy,red,everyday,polyester,5900,red trendy Saree for everyday. Made from polyester. Suitable for trendy looks and everyday occasions.
P1715,Loafers,shoes,casual,blue,festive,silk,7700,blue casual Loafers for festive. Made from silk. Suitable for casual looks and festive occasions.
P1716,Pleated Skirt,bottoms,traditional,navy,wedding,silk,1700,navy traditional Pleated Skirt for wedding. Made from silk. Suitable for traditional looks and wedding occasions.
P1717,Flats,shoes,traditional,lavender,wedding,polyester,1800,lavender traditional Flats for wedding. Made from polyester. Suitable for traditional looks and wedding occasions.
P1718,Blouse,tops,elegant,blue,college,denim,7800,blue elegant Blouse for college. Made from denim. Suitable for elegant looks and college occasions.
P1719,Straight Jeans,bottoms,elegant,black,travel,denim,2400,black elegant Straight Jeans for travel. Made from denim. Suitable for elegant looks and travel occasions.
P1720,Sharara Set,ethnic,casual,navy,festive,linen,3300,navy casual Sharara Set for festive. Made from linen. Suitable for casual looks and festive occasions.
P1721,Satin Top,tops,formal,beige,office,polyester,9700,beige formal Satin Top for office. Made from polyester. Suitable for formal looks and office occasions.
P1722,Knit Top,tops,formal,black,festive,denim,1300,black formal Knit Top for festive. Made from denim. Suitable for formal looks and festive occasions.
P1723,Shoulder Bag,accessories,formal,lavender,office,silk,8300,lavender formal Shoulder Bag for office. Made from silk. Suitable for formal looks and office occasions.
P1724,Satin Top,tops,casual,green,party,cotton,3800,green casual Satin Top for party. Made from cotton. Suitable for casual looks and party occasions.
P1725,Midi Dress,dresses,traditional,red,party,knit,3000,red traditional Midi Dress for party. Made from knit. Suitable for traditional looks and party occasions.
P1726,Straight Jeans,bottoms,formal,navy,date,silk,5900,navy formal Straight Jeans for date. Made from silk. Suitable for formal looks and date occasions.
P1727,Clutch,accessories,trendy,black,date,cotton,2600,black trendy Clutch for date. Made from cotton. Suitable for trendy looks and date occasions.
P1728,Midi Dress,dresses,traditional,beige,party,cotton,5700,beige traditional Midi Dress for party. Made from cotton. Suitable for traditional looks and party occasions.
P1729,Pleated Skirt,bottoms,traditional,pink,date,polyester,3600,pink traditional Pleated Skirt for date. Made from polyester. Suitable for traditional looks and date occasions.
P1730,Straight Jeans,bottoms,minimal,white,festive,linen,3400,white minimal Straight Jeans for festive. Made from linen. Suitable for minimal looks and festive occasions.
P1731,Wide Leg Trousers,bottoms,casual,red,party,knit,7800,red casual Wide Leg Trousers for party. Made from knit. Suitable for casual looks and party occasions.
P1732,Block Heels,shoes,streetwear,brown,everyday,denim,9000,brown streetwear Block Heels for everyday. Made from denim. Suitable for streetwear looks and everyday occasions.
P1733,Statement Earrings,accessories,streetwear,red,party,cotton,5400,red streetwear Statement Earrings for party. Made from cotton. Suitable for streetwear looks and party occasions.
P1734,Statement Earrings,accessories,casual,pink,office,cotton,1600,pink casual Statement Earrings for office. Made from cotton. Suitable for casual looks and office occasions.
P1735,Lehenga,ethnic,streetwear,green,college,linen,4300,green streetwear Lehenga for college. Made from linen. Suitable for streetwear looks and college occasions.
P1736,Oversized Shirt,tops,elegant,white,wedding,satin,800,white elegant Oversized Shirt for wedding. Made from satin. Suitable for elegant looks and wedding occasions.
P1737,Kurta Set,ethnic,traditional,blue,college,linen,4100,blue traditional Kurta Set for college. Made from linen. Suitable for traditional looks and college occasions.
P1738,Shirt Dress,dresses,traditional,black,everyday,cotton,1300,black traditional Shirt Dress for everyday. Made from cotton. Suitable for traditional looks and everyday occasions.
P1739,Anarkali,ethnic,minimal,black,travel,knit,4300,black minimal Anarkali for travel. Made from knit. Suitable for minimal looks and travel occasions.
P1740,Straight Jeans,bottoms,minimal,red,travel,linen,9600,red minimal Straight Jeans for travel. Made from linen. Suitable for minimal looks and travel occasions.
P1741,Shoulder Bag,accessories,minimal,red,office,satin,2600,red minimal Shoulder Bag for office. Made from satin. Suitable for minimal looks and office occasions.
P1742,Shirt Dress,dresses,streetwear,red,everyday,satin,1100,red streetwear Shirt Dress for everyday. Made from satin. Suitable for streetwear looks and everyday occasions.
P1743,Kurta Set,ethnic,casual,brown,office,polyester,1800,brown casual Kurta Set for office. Made from polyester. Suitable for casual looks and office occasions.
P1744,Tote Bag,accessories,casual,beige,party,satin,7300,beige casual Tote Bag for party. Made from satin. Suitable for casual looks and party occasions.
P1745,Watch,accessories,formal,navy,travel,silk,2300,navy formal Watch for travel. Made from silk. Suitable for formal looks and travel occasions.
P1746,Saree,ethnic,minimal,lavender,festive,cotton,9800,lavender minimal Saree for festive. Made from cotton. Suitable for minimal looks and festive occasions.
P1747,Statement Earrings,accessories,casual,blue,office,linen,7900,blue casual Statement Earrings for office. Made from linen. Suitable for casual looks and office occasions.
P1748,Statement Earrings,accessories,elegant,black,party,knit,4600,black elegant Statement Earrings for party. Made from knit. Suitable for elegant looks and party occasions.
P1749,Block Heels,shoes,trendy,white,everyday,denim,2800,white trendy Block Heels for everyday. Made from denim. Suitable for trendy looks and everyday occasions.
P1750,Kurta Set,ethnic,elegant,pink,travel,denim,1800,pink elegant Kurta Set for travel. Made from denim. Suitable for elegant looks and travel occasions.
P1751,Maxi Dress,dresses,formal,brown,date,silk,3900,brown formal Maxi Dress for date. Made from silk. Suitable for formal looks and date occasions.
P1752,Straight Jeans,bottoms,elegant,lavender,everyday,cotton,5300,lavender elegant Straight Jeans for everyday. Made from cotton. Suitable for elegant looks and everyday occasions.
P1753,Sharara Set,ethnic,trendy,lavender,party,silk,5300,lavender trendy Sharara Set for party. Made from silk. Suitable for trendy looks and party occasions.
P1754,Sandals,shoes,minimal,green,office,polyester,5900,green minimal Sandals for office. Made from polyester. Suitable for minimal looks and office occasions.
P1755,Flats,shoes,minimal,black,college,polyester,3800,black minimal Flats for college. Made from polyester. Suitable for minimal looks and college occasions.
P1756,Watch,accessories,elegant,beige,office,denim,5500,beige elegant Watch for office. Made from denim. Suitable for elegant looks and office occasions.
P1757,Oversized Shirt,tops,trendy,white,wedding,silk,6600,white trendy Oversized Shirt for wedding. Made from silk. Suitable for trendy looks and wedding occasions.
P1758,Shoulder Bag,accessories,minimal,brown,everyday,polyester,7500,brown minimal Shoulder Bag for everyday. Made from polyester. Suitable for minimal looks and everyday occasions.
P1759,Wide Leg Trousers,bottoms,elegant,beige,office,silk,6200,beige elegant Wide Leg Trousers for office. Made from silk. Suitable for elegant looks and office occasions.
P1760,Knit Top,tops,minimal,white,travel,denim,8400,white minimal Knit Top for travel. Made from denim. Suitable for minimal looks and travel occasions.
P1761,Straight Jeans,bottoms,formal,brown,office,denim,6500,brown formal Straight Jeans for office. Made from denim. Suitable for formal looks and office occasions.
P1762,Shirt Dress,dresses,casual,brown,party,polyester,3400,brown casual Shirt Dress for party. Made from polyester. Suitable for casual looks and party occasions.
P1763,Lehenga,ethnic,elegant,lavender,festive,cotton,5300,lavender elegant Lehenga for festive. Made from cotton. Suitable for elegant looks and festive occasions.
P1764,Pleated Skirt,bottoms,casual,black,wedding,knit,900,black casual Pleated Skirt for wedding. Made from knit. Suitable for casual looks and wedding occasions.
P1765,Statement Earrings,accessories,minimal,pink,party,cotton,2500,pink minimal Statement Earrings for party. Made from cotton. Suitable for minimal looks and party occasions.
P1766,Wrap Dress,dresses,trendy,white,date,knit,9800,white trendy Wrap Dress for date. Made from knit. Suitable for trendy looks and date occasions.
P1767,Pleated Skirt,bottoms,traditional,blue,date,linen,1300,blue traditional Pleated Skirt for date. Made from linen. Suitable for traditional looks and date occasions.
P1768,Bodycon Dress,dresses,minimal,pink,party,linen,5100,pink minimal Bodycon Dress for party. Made from linen. Suitable for minimal looks and party occasions.
P1769,Pleated Skirt,bottoms,trendy,navy,party,polyester,6200,navy trendy Pleated Skirt for party. Made from polyester. Suitable for trendy looks and party occasions.
P1770,Lehenga,ethnic,trendy,black,wedding,cotton,9900,black trendy Lehenga for wedding. Made from cotton. Suitable for trendy looks and wedding occasions.
P1771,Watch,accessories,traditional,beige,travel,polyester,4700,beige traditional Watch for travel. Made from polyester. Suitable for traditional looks and travel occasions.
P1772,Maxi Dress,dresses,trendy,beige,everyday,knit,4700,beige trendy Maxi Dress for everyday. Made from knit. Suitable for trendy looks and everyday occasions.
P1773,Bodycon Dress,dresses,minimal,navy,college,silk,2300,navy minimal Bodycon Dress for college. Made from silk. Suitable for minimal looks and college occasions.
P1774,Statement Earrings,accessories,formal,lavender,office,cotton,3400,lavender formal Statement Earrings for office. Made from cotton. Suitable for formal looks and office occasions.
P1775,Tote Bag,accessories,trendy,navy,party,satin,5500,navy trendy Tote Bag for party. Made from satin. Suitable for trendy looks and party occasions.
P1776,Blouse,tops,casual,blue,college,denim,5300,blue casual Blouse for college. Made from denim. Suitable for casual looks and college occasions.
P1777,Wrap Dress,dresses,minimal,navy,office,polyester,7000,navy minimal Wrap Dress for office. Made from polyester. Suitable for minimal looks and office occasions.
